batch_reward,critic_loss,episode,episode_reward,eps,fps,step
0.2029182029577593,0.134767609462142,3.0,180.0,0.9974140845070406,105.02197418142127,1720
0.19491990087890482,0.13035453407161207,4.0,35.0,0.9411399999999996,58.80544652933789,2135
0.18055006220977562,0.1200292693454446,5.0,390.0,0.8051499999999995,59.58153238362917,3231
0.18488337365818805,0.12086431620352459,6.0,410.0,0.6516099999999987,57.850519903343,3841
0.18781461112519515,0.12105961742846272,7.0,210.0,0.5398299999999993,57.49051336089399,4473
0.1924936835399376,0.12262288667650462,8.0,105.0,0.43983999999999995,53.99374646241364,4952
0.18572081456649445,0.11777195433437114,9.0,145.0,0.34389999999999976,57.18458074269547,5539
0.176781396360607,0.11072598835777164,10.0,110.0,0.24706000000000006,50.23542527890259,6028
0.1724027459293604,0.10767401922345161,11.0,120.0,0.14719686399999954,56.43390279454855,6653
0.16667809546703383,0.10320291846281006,12.0,75.0,0.10000000000000091,55.28737862439576,7178
0.16224765000763788,0.10013567734791269,13.0,55.0,0.1000000000000009,49.22736374887153,7694
0.1557493172294926,0.09548065036960907,14.0,75.0,0.1000000000000009,45.469860917487786,8206
0.15015089906679063,0.09093778610466888,15.0,50.0,0.1000000000000009,43.54582787109224,8716
0.1503476700563624,0.09115135816682596,16.0,75.0,0.1000000000000009,46.51230430381033,9228
0.14370014759796587,0.08754232486956252,17.0,105.0,0.10000000000000087,43.68380722586261,9712
0.14500994668720688,0.0866325604500485,18.0,75.0,0.10000000000000091,42.65040871917321,10241
0.13974687635267447,0.08404922317367139,19.0,50.0,0.10000000000000087,41.604274615168634,10725
0.13509287544127022,0.0803351895513051,20.0,35.0,0.10000000000000087,45.718523233181536,11215
0.12932623147521868,0.07728055815424512,21.0,50.0,0.10000000000000088,48.02931803456717,11720
0.13480486675020567,0.0803993576858018,22.0,75.0,0.10000000000000091,46.696410422014424,12253
0.12862241633126437,0.07665030101083933,23.0,75.0,0.10000000000000092,47.28405983279221,12795
0.12555724467859514,0.07463845176929201,24.0,155.0,0.10000000000000099,45.986583042272194,13414
0.12950338511666595,0.07680618523237405,25.0,75.0,0.10000000000000091,48.20187847614153,13947
0.1335598380181868,0.07828816920518875,26.0,75.0,0.10000000000000091,44.047897016053604,14477
0.12652192388851088,0.07466107205017605,27.0,50.0,0.1000000000000009,45.89440087502628,14992
0.12374643647027286,0.07276767083394313,28.0,135.0,0.1000000000000008,45.49710120893763,15652
0.12153080381415408,0.07086276165241068,29.0,120.0,0.10000000000000096,45.93153669225817,16246
