1,102.4,-175.66,-0.03588,1024
2,118.67,-143.7,0.05018,2092
3,98.45,-144.96,0.01991,3175
4,107.7,-250.43,0.00153,4252
5,106.18,-235.91,0.0165,5420
6,107.3,-259.03,0.03497,6493
7,103.1,-275.21,-0.00868,7524
8,103.1,-141.53,0.06522,8555
9,105.3,-234.07,-0.05905,9608
10,93.18,-240.12,0.00692,10633
11,111.4,-210.39,-0.0312,11747
12,104.9,-213.37,-0.06701,12796
13,103.8,-214.55,-0.02509,13834
14,119.0,-232.96,-0.02744,14905
15,98.18,-232.06,-0.00729,15985
16,103.3,-211.19,-0.03602,17018
17,105.5,-199.39,0.02393,18073
18,107.7,-162.32,-0.02334,19150
19,116.78,-292.36,0.04085,20201
20,102.73,-227.69,0.006,21331
21,112.2,-171.06,0.03104,22453
22,93.5,-142.21,-0.01532,23575
23,98.64,-236.22,-0.03521,24660
24,124.56,-291.5,-0.01375,25781
25,101.82,-192.58,0.03478,26901
26,109.2,-199.4,-0.01164,27993
27,407.33,-157.52,0.06008,29215
28,107.4,-227.34,-0.04492,30289
29,93.91,-193.45,-0.01354,31322
30,105.1,-187.11,-0.01514,32373
31,93.64,-234.4,-0.04784,33403
32,116.0,-183.54,0.0119,34447
33,106.6,-273.39,-0.01485,35513
34,97.36,-208.79,-0.02723,36584
35,99.73,-217.95,-0.02175,37681
36,100.55,-154.23,-0.01191,38787
37,101.0,-139.25,0.00262,39898
38,106.3,-172.13,-0.01201,40961
39,98.36,-177.99,0.0255,42043
40,94.82,-107.96,0.00042,43086
41,106.0,-237.37,-0.05956,44146
42,99.0,-111.73,-0.02263,45235
43,106.4,-175.8,-0.02981,46299
44,96.55,-197.96,-0.01063,47361
45,93.82,-156.85,-0.00236,48393
46,116.22,-189.33,0.0524,49439
47,98.91,-178.83,-0.01119,50527
48,110.3,-189.86,0.0085,51630
49,117.22,-199.28,0.01814,52685
50,111.7,-213.11,-0.02274,53802
51,105.5,-124.63,-0.00939,54857
52,104.6,-204.82,-0.01261,55903
53,182.0,-86.78,-0.01934,57723
54,111.7,-142.55,0.0039,58840
55,94.17,-161.4,-0.03266,59970
56,115.9,-178.06,-0.01481,61129
57,111.0,-150.24,-0.03188,62239
58,113.6,-188.21,0.0411,63375
59,102.64,-177.22,-0.03052,64504
60,100.64,-203.23,0.02545,65611
61,92.0,-180.74,0.05115,66715
62,96.36,-146.38,-0.04481,67775
63,106.7,-195.18,-0.00511,68842
64,94.82,-206.58,-0.05526,69885
65,101.0,-160.59,0.02285,70996
66,94.0,-194.14,-0.00091,72124
67,97.09,-156.58,0.01541,73192
68,107.1,-141.06,0.03118,74263
69,114.0,-205.17,0.00101,75289
70,554.0,-46.86,0.03897,76397
71,107.1,-128.05,-0.02768,77468
72,105.9,-142.32,-0.03454,78527
73,104.4,-180.03,-0.01982,79571
74,111.7,-166.62,-0.01154,80688
75,108.4,-133.11,0.0112,81772
76,112.3,-206.08,-0.01843,82895
77,110.0,-221.17,0.02014,83995
78,95.27,-153.38,-0.03108,85043
79,93.58,-125.92,0.00303,86166
80,102.55,-142.31,0.01601,87294
81,98.55,-173.24,-0.02026,88378
82,106.8,-208.39,-0.08228,89446
83,96.0,-120.59,-0.00179,90502
84,101.36,-131.24,-0.02775,91617
85,95.27,-151.02,-0.00408,92665
86,94.09,-169.54,-0.00892,93700
87,110.8,-221.32,-0.05459,94808
88,95.82,-112.87,-0.00154,95862
89,97.91,-155.57,0.025,96939
90,111.1,-156.09,-0.02908,98050
91,93.55,-136.83,0.05747,99079
92,103.73,-129.37,-0.03165,100220
93,91.42,-122.69,-0.00855,101317
94,119.56,-142.72,-0.01456,102393
95,101.09,-125.62,0.032,103505
96,115.0,-116.89,0.00079,104655
97,101.73,-220.53,-0.04134,105774
98,107.1,-169.01,0.01967,106845
99,105.1,-134.1,0.02839,107896
100,103.82,-139.97,-0.057,109038
101,113.1,-154.06,0.02133,110169
102,104.1,-108.28,0.01413,111210
103,102.45,-153.58,-0.01831,112337
104,94.45,-141.05,0.00298,113376
105,111.7,-101.89,-0.03582,114493
106,108.3,-147.89,0.00519,115576
107,98.36,-138.49,0.01144,116658
108,97.27,-143.06,0.02407,117728
109,114.67,-118.2,0.02851,118760
110,102.8,-128.89,0.04739,119788
111,99.82,-130.92,0.0072,120886
112,119.67,-226.77,-0.00488,121963
113,99.18,-156.21,0.01428,123054
114,92.83,-134.53,-0.0136,124168
115,93.36,-83.47,-0.0161,125195
116,115.56,-125.31,0.00587,126235
117,103.4,-100.0,-0.04195,127269
118,105.7,-174.65,0.00177,128326
119,93.0,-142.0,-0.04635,129442
120,104.9,-131.8,0.00656,130491
121,106.1,-185.05,0.04283,131552
122,94.27,-124.75,-0.02008,132589
123,100.27,-123.65,-0.00878,133692
124,108.6,-173.16,0.04138,134778
125,106.8,-151.42,0.08454,135846
126,106.45,-140.44,0.01722,137017
127,101.73,-103.42,-0.00015,138136
128,109.2,-157.39,-0.01639,139228
129,114.89,-138.59,-0.0136,140262
130,106.4,-115.62,0.03447,141326
131,93.17,-157.09,0.00972,142444
132,106.5,-147.39,0.02788,143509
133,94.36,-118.28,0.01949,144547
134,82.85,-111.09,-0.03715,145624
135,93.36,-98.04,0.00066,146651
136,99.09,-133.81,-0.00777,147741
137,103.1,-152.87,0.00132,148772
138,88.25,-91.94,0.03871,149831
139,100.27,-144.45,-0.0501,150934
140,95.64,-121.04,-0.0245,151986
141,89.25,-112.33,-0.00239,153057
142,117.78,-137.66,0.00037,154117
143,89.83,-134.43,-0.00548,155195
144,89.5,-123.47,-0.02687,156269
145,96.64,-152.47,0.01356,157332
146,96.0,-106.87,0.02544,158388
147,104.2,-152.07,-0.05044,159430
148,97.45,-119.86,-0.01327,160502
149,100.09,-175.59,-0.03496,161603
150,112.2,-141.66,-0.01599,162725
151,103.09,-140.54,-0.07062,163859
152,94.73,-124.63,-0.02212,164901
153,91.92,-106.55,-0.01253,166004
154,98.64,-133.35,-0.00839,167089
155,104.7,-125.05,-0.06315,168136
156,107.6,-159.77,-0.02798,169212
157,105.64,-112.48,0.01443,170374
158,105.0,-99.12,-0.01796,171529
159,93.55,-144.1,0.0276,172558
160,98.45,-159.29,-0.01201,173641
161,93.45,-125.67,0.04184,174669
162,91.17,-130.17,-0.03527,175763
163,106.09,-150.57,-0.02979,176930
164,112.6,-147.94,-0.00169,178056
165,108.8,-128.45,-0.01021,179144
166,102.45,-88.57,-0.01569,180271
167,96.09,-90.14,-0.03366,181328
168,102.27,-120.53,0.01739,182453
169,93.5,-107.92,-0.0316,183575
170,108.8,-108.31,-0.01783,184663
171,96.82,-87.85,0.02399,185728
172,105.64,-127.64,0.03863,186890
173,95.82,-119.03,-0.07455,187944
174,106.4,-106.34,-0.02526,189008
175,103.2,-121.29,0.01198,190040
176,103.6,-144.34,-0.03872,191076
177,93.83,-95.8,0.01484,192202
178,119.11,-95.1,0.0399,193274
179,116.3,-135.98,0.02216,194437
180,105.3,-130.72,-0.00516,195490
181,92.67,-147.44,-0.02759,196602
182,110.7,-115.23,-0.03343,197709
183,104.3,-143.15,-0.01352,198752
184,101.55,-137.12,-0.06666,199869
185,89.83,-126.64,-0.0258,200947
186,90.75,-110.3,-0.04463,202036
187,93.42,-122.1,0.03124,203157
188,113.1,-132.06,-0.02244,204288
189,110.6,-131.0,0.02432,205394
190,90.58,-124.49,-0.02263,206481
191,96.55,-107.75,-0.00674,207543
192,100.36,-117.99,0.01404,208647
193,91.08,-140.31,-0.04054,209740
194,97.73,-129.57,-0.04829,210815
195,86.33,-103.56,-0.00263,211851
196,98.18,-141.89,0.01965,212931
197,94.73,-94.92,-0.03946,213973
198,94.42,-96.78,0.03762,215106
199,104.1,-110.21,0.02183,216147
200,333.5,-46.46,0.03799,217481
201,94.91,-178.42,0.01763,218525
202,104.7,-136.89,0.0372,219572
203,107.3,-161.57,0.00015,220645
204,95.55,-110.51,0.04579,221696
205,89.42,-86.12,-0.01798,222769
206,98.73,-129.31,-0.0092,223855
207,97.73,-87.23,-0.02161,224930
