1,838.75,-80.58,-0.00219,3355
2,357.17,-100.51,-0.00142,5498
3,1100.33,-79.92,-0.00082,8799
4,545.5,-96.14,-0.00101,10981
5,1087.33,-90.98,-0.00144,14243
6,705.4,-92.89,-0.00064,17770
7,834.0,-87.98,-0.00077,21106
8,1103.0,-87.92,-0.00207,24415
9,849.0,-90.15,-0.00251,27811
10,835.25,-89.76,-0.00029,31152
11,236.44,-104.22,-0.00123,33280
12,500.71,-95.28,-0.0018,36785
13,680.8,-94.61,-0.002,40189
14,899.5,-92.78,-0.00056,43787
15,684.2,-92.27,-0.00126,47208
16,1600.0,-74.48,-0.00065,50408
17,1084.67,-84.72,-0.00089,53662
18,682.6,-91.67,-0.00083,57075
19,578.33,-95.33,-0.00203,60545
20,1082.0,-79.53,-0.00141,63791
21,1600.0,-65.52,-0.0015,66991
22,837.75,-93.34,-0.00182,70342
23,1086.0,-83.09,-0.00247,73600
24,1600.0,-62.52,-0.00087,76800
25,1100.0,-90.11,-0.00085,80100
26,842.75,-85.12,-0.0016,83471
27,1090.67,-83.11,-0.00057,86743
28,1600.0,-66.4,-0.00164,89943
29,833.5,-88.3,-0.00228,93277
30,347.75,-103.49,-0.00077,96059
31,1089.33,-86.88,-0.00149,99327
32,680.6,-92.77,-0.00163,102730
33,1086.67,-82.11,-0.0015,105990
34,1600.0,-79.56,-0.00181,109190
35,1600.0,-64.44,-0.00206,112390
36,1600.0,-70.17,-0.0021,115590
37,320.86,-115.62,-0.00173,117836
38,256.25,-110.71,-0.00181,119886
39,701.2,-94.61,-0.00254,123392
40,1102.0,-109.21,-0.002,125596
41,1130.67,-94.41,-0.00248,128988
42,1154.0,-115.64,-0.00241,131296
43,1088.67,-122.12,-0.00191,134562
44,856.75,-94.74,-0.0009,137989
45,1600.0,-82.53,-0.00153,141189
46,1600.0,-86.43,-0.00194,144389
47,1111.67,-87.99,-0.00093,147724
48,1322.5,-123.18,-0.0015,150369
49,1600.0,-79.37,-0.00163,153569
50,1089.0,-87.44,-0.00272,156836
51,1309.5,-124.66,-0.00134,159455
52,1600.0,-90.56,-0.00244,162655
53,846.75,-98.21,-0.00324,166042
54,1136.33,-100.68,-0.00086,169451
55,1600.0,-101.59,-0.00084,172651
56,1105.33,-94.89,-0.00085,175967
57,718.2,-96.15,-0.00147,179558
58,1359.0,-111.66,-0.00153,182276
59,1565.5,-135.34,-0.00124,185407
60,1089.0,-94.89,-0.00189,188674
61,555.5,-106.19,-0.00081,190896
62,713.67,-103.0,-0.00213,193037
63,697.33,-101.34,-0.00149,195129
64,1165.0,-102.6,-0.0026,197459
65,1600.0,-82.61,-0.00161,200659
66,1600.0,-76.69,-0.00102,203859
67,1264.0,-104.84,-0.0011,206387
68,480.5,-107.08,-0.00362,209270
69,859.25,-91.52,-0.00188,212707
70,1472.5,-136.02,-0.00183,215652
71,836.75,-98.89,-0.00158,218999
72,1060.0,-122.41,-0.00124,222179
73,1115.67,-98.06,-0.00092,225526
74,796.0,-108.96,-0.00225,227914
75,1600.0,-82.0,-0.00076,231114
76,1600.0,-87.43,-0.00056,234314
77,1600.0,-91.45,-0.00256,237514
78,1600.0,-86.42,-0.00112,240714
79,1600.0,-89.31,-0.00182,243914
80,1555.5,-137.09,-0.002,247025
81,1600.0,-102.59,-0.00121,250225
82,686.8,-127.94,-0.00167,253659
83,1089.33,-105.63,-0.00212,256927
84,856.5,-110.03,-0.00141,260353
85,699.6,-105.21,-0.00108,263851
86,1600.0,-101.39,-0.00147,267051
87,851.5,-101.78,-0.00181,270457
88,1600.0,-99.93,-0.0003,273657
89,1600.0,-100.18,-0.00151,276857
90,1600.0,-100.52,-0.00146,280057
91,891.67,-120.42,-0.00205,282732
92,1600.0,-101.08,-0.0027,285932
93,1600.0,-103.18,-0.00141,289132
94,354.0,-106.52,-0.00115,291256
95,1096.33,-105.94,-0.00114,294545
96,1600.0,-114.24,-0.00143,297745
97,1600.0,-107.57,-0.00102,300945
98,1600.0,-99.95,-0.00116,304145
99,899.0,-122.27,-0.00154,306842
100,1395.0,-140.53,-0.00134,309632
101,1110.0,-103.61,-0.00179,312962
102,1600.0,-107.33,-0.00142,316162
103,1600.0,-104.48,-0.00042,319362
104,1600.0,-102.1,-0.00061,322562
105,1084.0,-138.34,-0.00029,325814
106,887.33,-126.32,-0.00335,328476
107,1600.0,-111.14,-0.0006,331676
108,1600.0,-114.13,-0.00067,334876
109,1181.0,-117.18,-0.00056,338419
110,355.67,-125.38,-0.00137,340553
111,1600.0,-113.94,-0.00219,343753
112,1109.0,-112.8,-0.0011,347080
113,878.33,-124.22,-0.00173,349715
114,1600.0,-107.73,-0.0014,352915
115,1600.0,-109.77,-0.00111,356115
116,1600.0,-111.79,-0.00135,359315
117,1096.67,-109.31,-0.00046,362605
118,1104.0,-104.99,-0.00119,365917
119,1600.0,-115.77,-0.00059,369117
120,1600.0,-115.44,-0.00272,372317
121,1267.5,-131.88,-0.00289,374852
122,1040.33,-134.69,-0.00218,377973
123,837.25,-101.12,-0.00043,381322
124,1090.33,-104.22,-0.00218,384593
125,839.0,-108.7,-0.00232,387949
126,1093.67,-114.59,-0.00153,391230
127,1600.0,-110.95,-0.00154,394430
128,1600.0,-117.89,-0.00042,397630
129,1084.67,-114.69,-0.00243,400884
130,1600.0,-120.27,-0.00163,404084
131,1463.5,-166.15,-0.0004,407011
132,791.67,-121.66,-0.00205,409386
133,1600.0,-121.09,-0.00148,412586
134,967.67,-147.86,-0.00054,415489
135,1094.0,-115.87,-0.00095,418771
136,1600.0,-122.85,-0.00135,421971
137,1600.0,-114.5,-0.00058,425171
138,1104.0,-110.27,-0.00209,428483
139,705.33,-112.95,-0.00215,430599
140,1600.0,-103.17,-0.00015,433799
141,598.17,-102.29,-0.0007,437388
142,1107.67,-105.61,-0.00067,440711
143,1032.0,-106.44,-0.00195,442775
144,1517.5,-140.55,-0.00079,445810
145,1317.5,-144.91,-0.00165,448445
146,1454.0,-129.08,-0.0023,451353
147,1106.67,-101.12,-0.00099,454673
148,1600.0,-108.01,-0.0016,457873
149,1600.0,-86.93,-0.00189,461073
150,1087.0,-90.1,-0.0005,464334
151,1600.0,-103.56,-0.00151,467534
152,1095.67,-88.45,-0.00093,470821
153,1600.0,-90.63,-0.00206,474021
154,831.25,-95.56,-0.00094,477346
155,1600.0,-96.67,-0.00197,480546
156,1283.0,-125.61,-0.00087,483112
157,1600.0,-97.47,-0.00169,486312
158,1600.0,-87.28,-0.00082,489512
159,1093.33,-96.62,-0.00217,492792
160,1109.67,-95.02,-0.00093,496121
161,1600.0,-85.89,-0.00072,499321
162,1600.0,-83.51,-0.00243,502521
163,1085.67,-90.56,-0.00158,505778
164,1094.67,-85.23,-0.00092,509062
165,1516.5,-116.92,-0.00073,512095
166,1086.33,-84.35,-0.00122,515354
167,841.5,-84.9,-0.00177,518720
168,1600.0,-87.73,-0.00117,521920
169,1600.0,-80.28,-0.00224,525120
170,1600.0,-85.07,-0.00095,528320
171,876.0,-109.83,-0.00299,530948
172,1600.0,-101.99,-0.00105,534148
173,1600.0,-88.98,-0.00145,537348
174,1085.67,-97.22,-0.00312,540605
175,1113.67,-106.4,-0.00075,543946
176,1600.0,-109.28,-0.00068,547146
177,1087.33,-112.58,-0.00132,550408
178,1600.0,-116.7,-0.00165,553608
179,1600.0,-105.6,-0.00245,556808
180,1600.0,-121.72,-0.00081,560008
181,1581.0,-166.77,-0.00157,563170
182,1004.33,-147.58,-0.00191,566183
183,1560.5,-175.44,-0.00068,569304
184,1130.0,-144.36,-0.00247,571564
185,1434.5,-163.99,-0.00141,574433
186,1600.0,-107.1,-0.00149,577633
187,1552.5,-173.47,-0.00118,580738
188,1600.0,-107.76,-0.00176,583938
189,1600.0,-103.28,-0.00081,587138
190,927.0,-191.75,-0.00187,589919
191,1475.5,-168.78,-0.00226,592870
192,1359.0,-158.16,-0.00143,595588
193,1600.0,-117.13,-0.00135,598788
194,1497.0,-170.39,-0.00254,601782
195,1600.0,-118.99,-0.00132,604982
196,1458.5,-236.13,-0.00142,607899
197,1235.0,-157.6,-0.00307,610369
198,1600.0,-100.85,-0.00055,613569
199,1600.0,-104.5,-0.00188,616769
200,1600.0,-99.22,-0.00084,619969
