batch_reward,critic_loss,episode,episode_reward,eps,fps,step
0.0809422853554404,0.06374415802920974,7.0,2.0,0.9993141772151888,54.57401651071856,1643
0.08053515205541864,0.06569884528811926,8.0,0.0,0.9783099999999999,67.28317227163171,1799
0.08057380323448489,0.06640326891655243,9.0,1.0,0.9475300000000016,67.66144703496772,1985
0.08230731998425556,0.06771674896200815,10.0,3.0,0.9081999999999992,70.70772137604814,2236
0.0823527769352071,0.06822094771165203,11.0,2.0,0.8669799999999996,67.37464427790276,2443
0.08237975734201344,0.06670348942068151,12.0,1.0,0.8325099999999985,68.62987038281968,2619
0.07874843998679093,0.06457072169653007,13.0,1.0,0.8009200000000002,68.11054199980217,2794
0.0764742795843631,0.06526865899795667,14.0,1.0,0.7707700000000001,65.44044672271504,2954
0.08421608247780447,0.06955010171869559,15.0,2.0,0.7381000000000012,69.02779592202384,3157
0.07956995979672478,0.06819265675881217,16.0,1.0,0.7058800000000002,66.33998443638212,3312
0.08245148554316953,0.06772104420691219,17.0,3.0,0.6708700000000012,70.57349416719123,3546
0.0874383201490539,0.07114776317752147,18.0,0.0,0.6381999999999994,64.47565812953755,3675
0.07463501616605098,0.06452271994203329,19.0,1.0,0.6123700000000002,66.98854917385847,3833
0.07857941443632756,0.06647179348926459,20.0,5.0,0.57043,69.47086249831479,4141
0.07689945627027338,0.06517046074962841,21.0,1.0,0.5284000000000005,65.88107283629861,4300
0.08577380190367129,0.07075979812673075,22.0,2.0,0.4959999999999997,67.32093633708288,4501
0.0811637014071358,0.06661814998121972,23.0,3.0,0.45676000000000005,68.26118720107726,4736
0.08855398846830864,0.07133109063137827,24.0,3.0,0.41500000000000026,64.243842244763,4965
0.09221015325169159,0.07159184103259464,25.0,1.0,0.38061999999999996,63.39352292591032,5118
0.08522869410757729,0.06980151672325383,26.0,1.0,0.35128,64.4435674516794,5291
0.08441062697342464,0.06972579373588116,27.0,2.0,0.31743999999999994,67.16495169759496,5494
0.08041165806184528,0.06767976684369383,28.0,2.0,0.2792799999999999,67.74323989922206,5715
