batch_reward,critic_loss,episode,episode_reward,eps,fps,step
-0.22712199980842657,0.14282233355374171,2.0,-21.0,0.9977601907032145,81.00285156414097,1745
-0.2301047159883979,0.14037945284478734,3.0,-21.0,0.9027999999999956,50.086423855676465,2536
-0.23295129910149753,0.13747674256655168,4.0,-21.0,0.7441300000000007,46.10498228681584,3508
-0.23200811433364016,0.13511981707251533,5.0,-21.0,0.5751999999999993,44.401211776757975,4413
-0.22443230919931595,0.13607715700030898,6.0,-20.0,0.4184200000000004,45.04522441760666,5250
-0.22846959159413904,0.1364138779337428,7.0,-21.0,0.2639799999999999,48.87440085731064,6129
-0.22600889007881872,0.13127573759289785,8.0,-21.0,0.12260799999999727,48.22879222325011,7014
-0.231148685318859,0.1305947105890434,9.0,-21.0,0.09999999999999995,45.03500094939284,7774
-0.23039837695158472,0.1310994131218006,10.0,-21.0,0.09999999999999953,45.173838201437455,8594
-0.24096391601002176,0.1339835230794453,11.0,-20.0,0.09999999999999906,45.91579483709189,9495
-0.22897786807156267,0.12753630572937322,12.0,-21.0,0.09999999999999994,43.253494123869274,10256
-0.23134465239951127,0.12852157435333525,13.0,-21.0,0.09999999999999952,44.30754753732271,11079
-0.23689908649939886,0.12970956522668117,14.0,-21.0,0.09999999999999952,47.643524620693654,11902
-0.23695964525076918,0.12902114554370595,15.0,-21.0,0.09999999999999952,46.78005316094707,12725
-0.24171205803797377,0.12916638608113296,16.0,-21.0,0.09999999999999953,45.99544821054649,13545
-0.23415132355994456,0.12654920223022476,17.0,-21.0,0.09999999999999974,48.72705279481275,14333
-0.2374733885733041,0.1283465741243845,18.0,-21.0,0.09999999999999994,46.29479985356766,15094
-0.24207080749696808,0.12945844680561047,19.0,-21.0,0.09999999999999995,45.59313521939426,15854
-0.23916132020447084,0.1285747411451578,20.0,-21.0,0.09999999999999994,45.205448936662656,16615
-0.23674321776116083,0.12636504608435908,21.0,-21.0,0.09999999999999995,47.80236479508717,17374
-0.24456121171477754,0.12874187500495674,22.0,-21.0,0.09999999999999915,45.86501771370643,18260
-0.24151503714368,0.12638493007787677,23.0,-21.0,0.09999999999999952,43.96854517540211,19082
-0.2413605929337596,0.12673909705808334,24.0,-21.0,0.09999999999999952,47.51532476360615,19903
-0.24028599455770921,0.12692006141310785,25.0,-21.0,0.09999999999999953,42.707481523891,20723
-0.24006422452609083,0.1266233229504344,26.0,-21.0,0.09999999999999992,45.19016860836707,21486
-0.24452268422101484,0.1266722793538462,27.0,-21.0,0.0999999999999995,46.895497251329274,22311
-0.24074539765216474,0.12766960572256242,28.0,-21.0,0.09999999999999952,46.157018977488896,23132
-0.23943344931214025,0.12425403205043879,29.0,-21.0,0.09999999999999996,44.240575044657234,23890
-0.24683122533123666,0.1285694813401234,30.0,-21.0,0.09999999999999953,46.4663561748483,24710
-0.24238567405289865,0.12557671503884976,31.0,-21.0,0.09999999999999992,47.68250845177576,25472
-0.24314445326082615,0.12590723648627966,32.0,-21.0,0.09999999999999996,33.51897326559726,26229
-0.24219443267256527,0.1260119637935558,33.0,-21.0,0.0999999999999995,45.29520747698082,27053
-0.24051193100841423,0.12460240698664596,34.0,-21.0,0.09999999999999995,45.34669683434162,27813
-0.24300274680809755,0.12470513867753509,35.0,-21.0,0.09999999999999995,46.986620991979905,28573
-0.2452112646358276,0.12568444718950486,36.0,-21.0,0.09999999999999952,43.09865079055163,29394
-0.24591071311955684,0.1274217278556227,37.0,-21.0,0.09999999999999992,42.913148815268016,30157
-0.23922923216823397,0.12395806972096424,38.0,-21.0,0.09999999999999953,47.35922001999142,30977
-0.2442888006420904,0.12632286282942484,39.0,-21.0,0.09999999999999995,44.939054633400026,31737
-0.2463514665198559,0.1260516873500577,40.0,-21.0,0.09999999999999953,44.02305517917429,32556
-0.24911508767108514,0.12823327032454085,41.0,-21.0,0.09999999999999995,47.46432547176619,33315
-0.24506061023126227,0.125134996519457,42.0,-21.0,0.09999999999999953,47.76003631121703,34134
-0.24182277749021377,0.12420403195130338,43.0,-21.0,0.09999999999999995,42.462193745942066,34893
-0.24664371741323826,0.1262078754153553,44.0,-21.0,0.09999999999999953,43.97322979117774,35712
-0.2419247934833551,0.12419390778929468,45.0,-21.0,0.09999999999999953,47.7424739553148,36531
-0.24964992705795724,0.12773273765704052,46.0,-21.0,0.09999999999999915,47.00854659507021,37416
-0.24956411533689093,0.12732517948378663,47.0,-21.0,0.09999999999999949,44.74344732288838,38242
-0.24555824754075914,0.125509732617419,48.0,-21.0,0.09999999999999973,43.41295029142096,39032
-0.24634147119244543,0.1260473018972255,49.0,-21.0,0.09999999999999996,48.98084531866493,39789
-0.2480598542701679,0.1271308870853409,50.0,-21.0,0.09999999999999996,45.12595967888841,40547
-0.24915910565524604,0.1263687537708541,51.0,-21.0,0.09999999999999952,44.67412835612334,41368
-0.24487152682286473,0.125073589062785,52.0,-21.0,0.09999999999999952,42.81088486276083,42190
-0.248806010737328,0.12756761653999826,53.0,-21.0,0.0999999999999995,48.04795816998029,43014
-0.2444441619202567,0.12530893000132107,54.0,-21.0,0.0999999999999995,46.61973680435356,43838
-0.24808463136688239,0.12615519512853607,55.0,-21.0,0.09999999999999953,44.80503598428777,44658
-0.24783694211644572,0.12636645917277511,56.0,-21.0,0.09999999999999996,45.555778747965384,45415
-0.24977724189995382,0.12658629473053057,57.0,-21.0,0.09999999999999996,46.73993484864295,46173
-0.24975613805938435,0.1266687305941361,58.0,-21.0,0.09999999999999952,45.795143997844406,46994
-0.24268313880603512,0.12318257233384952,59.0,-21.0,0.09999999999999994,46.041288863707436,47755
-0.24677397137721302,0.12534901637422002,60.0,-21.0,0.09999999999999995,43.962714319108,48514
-0.24524220990137008,0.12424028946826843,61.0,-21.0,0.09999999999999952,47.46403719845166,49337
-0.24714208590562503,0.1256019624675164,62.0,-21.0,0.09999999999999992,40.763091155164645,50100
-0.24494884481250956,0.12405754791267411,63.0,-20.0,0.0999999999999994,45.06381286998388,50942
-0.25096839809508037,0.12801822117332257,64.0,-21.0,0.0999999999999995,45.356936184563295,51767
-0.24857839237167273,0.12627370168156773,65.0,-21.0,0.09999999999999995,45.74838197417516,52526
-0.24859513213515427,0.12723111447704621,66.0,-21.0,0.09999999999999952,45.27966545637258,53347
-0.24678984726327063,0.12484669127474421,67.0,-21.0,0.0999999999999995,43.55396533591769,54171
-0.2514985602700117,0.12769340897827405,68.0,-21.0,0.09999999999999991,44.176911445678826,54935
-0.24826231354596903,0.12606668141043909,69.0,-21.0,0.09999999999999996,47.11120228577058,55693
-0.2413340249729891,0.12281392331126477,70.0,-21.0,0.09999999999999992,44.09095849140869,56456
-0.2535604630887821,0.12937928676566113,71.0,-21.0,0.09999999999999992,44.0009996686357,57218
-0.2515047433457977,0.12741120300373926,72.0,-20.0,0.0999999999999994,44.636233605947176,58061
-0.24602427985178027,0.12594124903135975,73.0,-21.0,0.09999999999999953,45.69991385472354,58880
-0.2510924535020003,0.12744161568776347,74.0,-21.0,0.09999999999999916,46.85789323100343,59762
-0.2496059827134991,0.12652004515541976,75.0,-21.0,0.09999999999999992,42.359499475923634,60524
-0.24864857826676023,0.12649426866126687,76.0,-21.0,0.09999999999999995,44.88978125689769,61284
-0.2448734913709002,0.12455739784976673,77.0,-21.0,0.09999999999999955,46.98906211031513,62102
-0.24859876925428054,0.12528015677389032,78.0,-21.0,0.09999999999999917,46.04812072223727,62983
-0.24629503537535397,0.12458764868545559,79.0,-21.0,0.09999999999999916,44.896506815874744,63865
