batch_reward,critic_loss,episode,episode_reward,eps,fps,step
0.16652559962321595,0.058092383330390934,4.0,210.0,0.9919879331941545,75.0385297723336,1807
0.1646024644963772,0.043785084045820814,5.0,30.0,0.9383500000000013,86.56683857352566,2079
0.16267913251687757,0.03464428064046947,6.0,30.0,0.8919099999999996,83.0191154601569,2323
0.16490586064505897,0.02880156872444005,7.0,75.0,0.8431299999999992,84.34192831065674,2621
0.1664607512470793,0.0243389362252671,8.0,155.0,0.7826499999999998,81.79001620085727,2995
0.17810500054420897,0.02365584207919756,9.0,155.0,0.7027299999999995,84.94407330650843,3509
0.16894838802420117,0.019417865758817963,10.0,110.0,0.6147100000000001,84.14703373431391,3973
0.17584385051626433,0.018523932774361148,11.0,160.0,0.5200300000000012,83.38948709521665,4561
0.1752526459146387,0.017279699387905797,12.0,255.0,0.40078000000000086,83.21259317532284,5298
0.17994854276591216,0.016188519285790133,13.0,70.0,0.30286,81.55425562942632,5649
0.18691311087834356,0.014736842639875541,14.0,90.0,0.24445000000000003,80.39800448179834,5947
0.17958254616251726,0.01501682251033605,15.0,135.0,0.17497000000000004,80.68332314629151,6421
0.18057245724064447,0.013929138539633129,16.0,140.0,0.10627662337662425,79.66065144547095,6883
0.18309552532490045,0.013473277253993715,17.0,135.0,0.10000000000000094,82.88151191141768,7446
0.18066666759917338,0.014274509461549453,18.0,175.0,0.10000000000000034,81.09216851975059,8157
0.16808451054794343,0.012339004909972851,19.0,55.0,0.1000000000000006,79.85826827861653,8484
0.18126067880367505,0.012757105131526761,20.0,245.0,0.10000000000000094,82.39781596404553,9042
0.18563715955547866,0.01341902664061025,21.0,225.0,0.10000000000000087,80.3155155099851,9530
0.18101254019357665,0.013653855226899346,22.0,170.0,0.10000000000000096,74.02785992071267,10122
0.18600861384924444,0.012792066919084166,23.0,225.0,0.10000000000000078,81.90364556171043,10784
0.19097562259846954,0.013157529230714182,24.0,195.0,0.10000000000000077,81.40960950212596,11447
0.18809485592719777,0.012814031847272995,25.0,355.0,0.09999999999999845,82.52982024691843,12480
0.19511006770329672,0.013436609207240345,26.0,305.0,0.0999999999999999,83.52092998323829,13246
0.1944902513390155,0.013195872056688106,27.0,65.0,0.1000000000000005,79.43985290323637,13542
0.19836179067842602,0.01221775864080594,28.0,100.0,0.10000000000000087,77.4710197752557,14034
0.19542780729676412,0.012181694542868096,29.0,75.0,0.10000000000000045,79.74305135778516,14311
0.19669480409891327,0.011197114828083075,30.0,110.0,0.10000000000000073,80.56691624680822,14703
0.1892960565313697,0.011512182160047815,31.0,195.0,0.10000000000000088,81.48066010014595,15203
0.20134046144040343,0.01264261235357941,32.0,120.0,0.10000000000000073,81.83725603922784,15594
0.20049762764468118,0.01173756584441271,33.0,155.0,0.1000000000000009,82.45705248485004,16105
0.19491417333483696,0.011403051955625415,34.0,75.0,0.10000000000000088,80.54321133502276,16605
0.19850744796635886,0.011864506793351501,35.0,210.0,0.10000000000000028,82.92835479239646,17321
0.1984580386822665,0.011813207023422733,36.0,80.0,0.10000000000000073,79.97163890897947,17710
0.19751907837164057,0.010836922106201078,37.0,115.0,0.10000000000000071,78.67544454242861,18091
0.19340212719478445,0.010643928162251398,38.0,155.0,0.1000000000000009,81.82794043328322,18601
0.19561002970268307,0.01081535284311712,39.0,55.0,0.10000000000000084,79.25120160002673,19068
0.19335715921819618,0.011644099110322674,40.0,445.0,0.10000000000000016,82.27728702897345,19800
0.19423875651017836,0.01132598444452854,41.0,370.0,0.09999999999999945,76.164690433785,20632
0.20142215677316636,0.010414311191767368,42.0,280.0,0.10000000000000091,81.08888487140908,21156
0.19472244567065655,0.010816761913490857,43.0,310.0,0.09999999999999938,82.07776676037308,22000
0.1941584875454581,0.011673686225465846,44.0,210.0,0.10000000000000091,81.82656023844665,22523
0.19337015222012996,0.011144429285700122,45.0,150.0,0.1000000000000007,79.06700706456678,22898
0.1942712623872294,0.011463692414474265,46.0,135.0,0.10000000000000098,82.87169213443354,23503
0.1966160483760917,0.011196194034340096,47.0,370.0,0.09999999999999885,82.24366529186871,24447
0.20009102095511688,0.01132319826739514,48.0,200.0,0.09999999999999977,82.84764753351803,25232
0.20355594151889472,0.010653319815097739,49.0,730.0,0.09999999999999896,83.44455750358208,26151
0.20084728348050632,0.011032344927490853,50.0,155.0,0.10000000000000075,79.84782703131064,26559
0.20174218508025038,0.010689326519080502,51.0,215.0,0.10000000000000027,82.90553467899412,27278
0.20541370496739123,0.010846093990058972,52.0,130.0,0.10000000000000085,81.4999853750982,27749
0.19980353413234886,0.009918912340262924,53.0,130.0,0.10000000000000088,79.95660850122098,28252
0.20423810640869605,0.010481705448426339,54.0,130.0,0.10000000000000084,80.395861040533,28718
0.2025433461189007,0.010525250206331804,55.0,275.0,0.09999999999999903,84.436589808566,29625
0.20373549281559403,0.0100896281463417,56.0,240.0,0.10000000000000088,72.31430924398303,30121
0.2021397805984805,0.0103086980173853,57.0,105.0,0.10000000000000075,79.47763276467583,30525
0.20134845586472472,0.010248860441915184,58.0,355.0,0.09999999999999971,82.88719419351578,31318
0.20765538651334203,0.010686391510159498,59.0,185.0,0.10000000000000031,82.730100314445,32031
0.20140313762797699,0.010458808893613123,60.0,520.0,0.09999999999999892,81.13541609541832,32958
0.203870851729579,0.009707650622746361,61.0,155.0,0.10000000000000095,81.82491325661461,33538
0.20414331420233436,0.009361451377295524,62.0,80.0,0.10000000000000075,80.60637265112246,33946
0.20572708993271038,0.009725693242066707,63.0,215.0,0.10000000000000063,82.70823904312297,34624
0.20309273471804237,0.010143252188369508,64.0,265.0,0.10000000000000081,82.7599865885558,35283
0.2034897045749757,0.009694335988100338,65.0,215.0,0.10000000000000098,80.52973234057481,35895
0.19841733376313614,0.00948780560688288,66.0,515.0,0.09999999999999985,82.21323946277698,36668
0.2071283001443265,0.011235607003966199,67.0,300.0,0.09999999999999973,81.94019815201662,37459
0.20381176833507947,0.010857216366125967,68.0,110.0,0.10000000000000087,81.61903897800973,37945
0.20236543071594962,0.010385678987578549,69.0,85.0,0.10000000000000095,81.24548644859588,38509
0.20417046587972854,0.010462663504321698,70.0,230.0,0.10000000000000044,82.06670689639826,39208
0.21160973292466606,0.010686199694625306,71.0,105.0,0.10000000000000073,81.17483225563532,39597
0.20133730612480039,0.010732005942034592,72.0,50.0,0.10000000000000045,80.95847539527475,39874
0.20488553835699955,0.009791569430983407,73.0,170.0,0.09999999999999963,77.14868707671229,40678
0.20498861497968224,0.009898820561389868,74.0,310.0,0.10000000000000038,81.49731396437559,41383
0.2071777434727013,0.009812661005278615,75.0,120.0,0.10000000000000091,81.64307569515562,41905
0.20029337963157418,0.009926192125961481,76.0,250.0,0.10000000000000098,83.63404145295164,42507
0.2083308553083043,0.00971526850025839,77.0,120.0,0.1000000000000009,80.12034850732881,43019
0.2123463459610939,0.009694353318152328,78.0,90.0,0.1000000000000007,79.58642649221514,43394
0.2045235164209862,0.009550154682880488,79.0,215.0,0.10000000000000003,82.0689464234115,44143
0.20415923368396624,0.009624241123424833,80.0,225.0,0.10000000000000096,79.83635031846822,44726
0.20542586921001543,0.009655159974619396,81.0,280.0,0.09999999999999934,80.64895040049852,45578
0.2041669823660259,0.009576306245313684,82.0,360.0,0.09999999999999981,83.17098273229662,46356
0.20791650558702457,0.009062106235924542,83.0,110.0,0.1000000000000009,80.59028696459069,46863
0.204725268195034,0.009280042798081922,84.0,470.0,0.09999999999999849,84.0640659571488,47887
0.20658027900940484,0.009122696642320497,85.0,210.0,0.10000000000000099,81.09009107717213,48515
0.20879887576697392,0.009176591945213086,86.0,225.0,0.100000000000001,78.24119453848395,49154
0.20453697605238808,0.00891485852548205,87.0,70.0,0.10000000000000045,78.3422247566908,49433
0.20851253243678944,0.009140961954418679,88.0,185.0,0.10000000000000098,75.19033271651416,50047
0.2083804811968898,0.009248958332906253,89.0,455.0,0.09999999999999945,82.61069205060915,50879
0.20706759649359974,0.009794872485409592,90.0,235.0,0.10000000000000003,80.81401454070723,51628
0.20799314399708563,0.009577808390482704,91.0,150.0,0.1000000000000007,80.91341065942336,52298
0.21179651056605756,0.009156537377147273,92.0,115.0,0.10000000000000085,78.29500391235456,52770
0.20696482333026345,0.009198531271008734,93.0,350.0,0.09999999999999945,82.50857266790098,53604
0.21012041628796993,0.009372798015990615,94.0,260.0,0.10000000000000091,83.99414383701237,54253
0.20673392416578656,0.00930972965870897,95.0,370.0,0.0999999999999986,82.43777480598231,55250
0.20763026081975108,0.0090090958198163,96.0,475.0,0.09999999999999871,82.58005228471548,56223
0.21400442087914476,0.00990947483783366,97.0,60.0,0.10000000000000067,79.80162083103126,56584
0.20953368668162697,0.009480339891711686,98.0,260.0,0.10000000000000069,82.79233038846186,57255
0.20476968656294048,0.008498743339259818,99.0,180.0,0.1000000000000009,79.19317007824345,57767
0.20753367285518085,0.00856393178787959,100.0,80.0,0.10000000000000078,80.61487627285574,58192
0.20596092384350964,0.008849027369103092,101.0,230.0,0.09999999999999973,81.097613902164,58983
0.20680082891677512,0.00877332274883975,102.0,120.0,0.10000000000000067,77.88633060798412,59341
0.2072610349422044,0.008616491900019273,103.0,200.0,0.10000000000000088,82.44717596743472,59846
0.21058058290573192,0.009542659267297124,104.0,560.0,0.09999999999999899,78.50053451135653,60760
0.21042898778701277,0.009904881848469277,105.0,110.0,0.1000000000000007,77.51135498519557,61133
0.2107990631447086,0.008925989084385055,106.0,85.0,0.10000000000000041,78.38694862793818,61398
0.2133384531698878,0.00917637320476231,107.0,475.0,0.0999999999999983,83.2117684324951,62471
0.2124146833258062,0.008423161210986838,108.0,240.0,0.10000000000000096,80.7873579485977,63115
0.21365682572393077,0.008396154696953127,109.0,265.0,0.10000000000000081,81.14488594165007,63562
0.2139776486854891,0.008757494630994341,110.0,240.0,0.10000000000000098,81.82184023556329,64176
0.21069242824524578,0.008883308594194134,111.0,125.0,0.10000000000000087,79.60147694155063,64659
0.21540859330985124,0.009037658823673512,112.0,260.0,0.10000000000000027,81.12530890615467,65377
