batch_reward,critic_loss,episode,episode_reward,eps,fps,step
0.10390054062008858,0.07699267193675041,7.0,3.0,0.999999296875,61.12989074873827,1602
0.08534674316535901,0.05052499348352099,8.0,0.0,0.9873999999999994,73.94704640809935,1739
0.08140670272601025,0.04556073427551129,9.0,2.0,0.9549999999999994,77.46434165647493,1962
0.0851659795294541,0.045708079699653424,10.0,0.0,0.9216099999999996,73.4958957015301,2110
0.06485884206369519,0.03465159536339343,11.0,1.0,0.8902900000000001,76.83626790025676,2310
0.07357749117732938,0.035758445564129236,12.0,0.0,0.86023,71.08913400248036,2444
0.07500177417797121,0.03315001597458666,13.0,2.0,0.8283699999999998,76.76396152130505,2664
0.06870195175762529,0.02668277344631928,14.0,0.0,0.7964199999999999,72.84662226722747,2799
0.065640434509877,0.023268029708979707,15.0,1.0,0.7694200000000001,74.6096818993025,2964
0.0679900216494213,0.021237606425056156,16.0,1.0,0.7391799999999998,74.86441066296965,3135
0.06407071606002071,0.017590718064457177,17.0,1.0,0.7089399999999999,74.53268033159851,3300
0.07062658774437475,0.01664014850155313,18.0,3.0,0.6721300000000006,78.52731187125639,3544
0.0690277709112759,0.014030066954876309,19.0,3.0,0.6253299999999997,78.50837573164944,3820
0.07229306602306913,0.011642764235565964,20.0,2.0,0.5816800000000001,75.02589512082795,4029
0.0732784766339879,0.011595314082250684,21.0,1.0,0.5472099999999999,75.67275096648001,4203
0.06742629512815351,0.010086348078337061,22.0,2.0,0.5091399999999998,75.19273126111955,4452
0.07436295136685858,0.010202352972495375,23.0,1.0,0.47044,72.573797667812,4633
0.06075882357004927,0.010276601243331946,24.0,1.0,0.43785999999999997,73.85529821995826,4814
0.07414077261351368,0.011495679695035817,25.0,2.0,0.4005099999999998,76.50394614565435,5048
0.06960147128933493,0.009891008587289309,26.0,2.0,0.3610899999999999,75.01668784125225,5252
0.07650252907769754,0.010360969696193933,27.0,0.0,0.3283300000000001,71.99526159954917,5412
0.07350135629677124,0.008558984565310897,28.0,2.0,0.29242000000000046,74.68259675024031,5651
0.07239837649851869,0.008638299113707774,29.0,1.0,0.25498000000000004,71.67542952872982,5828
0.071305488165387,0.008439782076849318,30.0,1.0,0.22249,71.29057049125569,6012
0.07101792835053944,0.008045441116250697,31.0,2.0,0.18703000000000006,72.64458626168862,6222
0.06654425460506569,0.006829432627524842,32.0,2.0,0.14337999999999995,75.55781714361777,6497
0.0666643447412919,0.006311948802973074,33.0,1.0,0.10345548387096833,75.73727576016009,6776
0.06623431189657066,0.006167773005923604,34.0,4.0,0.10000000000000069,78.04868948950136,7145
0.07302458711493645,0.005716355198005518,35.0,2.0,0.10000000000000023,74.5317013768967,7372
0.07552923265349314,0.005837430931880769,36.0,1.0,0.09999999999999987,72.52155059070994,7545
0.06929055245762522,0.005604682777221389,37.0,2.0,0.09999999999999998,71.4600292605933,7732
0.07080584687630197,0.005264210351905623,38.0,2.0,0.10000000000000048,76.2588074031321,8018
0.07195962144944229,0.004921625124437636,39.0,0.0,0.1,72.64085508112323,8208
0.07370073873728644,0.0044689667080712045,40.0,2.0,0.10000000000000024,72.02318249737945,8437
0.0682263932719424,0.004152687369669611,41.0,1.0,0.09999999999999996,73.16619608239537,8622
0.06918020219040605,0.004298524657049431,42.0,1.0,0.10000000000000038,75.1134734343333,8882
0.06847016706205575,0.004545397710866929,43.0,2.0,0.10000000000000023,73.86918915254185,9108
0.0710494141889418,0.003915658822246236,44.0,2.0,0.1000000000000006,74.28381042271195,9436
0.06627086536239156,0.0038410233018194876,45.0,1.0,0.09999999999999988,72.35652066093425,9612
0.07136549891812818,0.0039055978401459856,46.0,3.0,0.10000000000000048,77.10852632304974,9898
0.07149223797023296,0.0037107271975217885,47.0,1.0,0.10000000000000045,62.032584946862606,10176
0.07082313809300488,0.0033337521236904677,48.0,2.0,0.10000000000000006,72.03854177850768,10375
0.07251997332257981,0.0033478477178670637,49.0,0.0,0.09999999999999988,71.36336624321552,10551
0.06900311272286952,0.0034597337462011625,50.0,3.0,0.10000000000000037,73.74024315336341,10808
0.06925978755242512,0.003653869837079747,51.0,2.0,0.10000000000000053,75.5207125707603,11113
0.06873400120672826,0.003650474003326072,52.0,1.0,0.10000000000000005,72.6040160069396,11309
0.06942097186143939,0.004018958475513397,53.0,3.0,0.10000000000000046,75.41165994899166,11591
0.06818358139199321,0.0038091989764128275,54.0,0.0,0.10000000000000017,72.18136877693576,11808
0.06495902791664183,0.003631635856567826,55.0,1.0,0.0999999999999998,70.74120498144941,11974
0.06374187812978672,0.0032357861484103604,56.0,0.0,0.10000000000000016,73.12932606405812,12187
0.06878114143362293,0.0038195250915702096,57.0,4.0,0.10000000000000071,76.82170012322436,12572
0.06708040492761602,0.0034563889587380893,58.0,4.0,0.10000000000000046,72.68575372715101,12853
0.07124998434831244,0.0034805120116338955,59.0,1.0,0.10000000000000092,78.58807299026756,13398
0.06923926407423044,0.003105972303618035,60.0,1.0,0.10000000000000002,71.7776450106731,13591
0.06524106993480291,0.0030309802438738464,61.0,2.0,0.10000000000000049,73.73648958017942,13883
0.06561456859401128,0.00306350408414112,62.0,4.0,0.10000000000000077,78.55727321559561,14295
0.07259724645954163,0.0032085031204375056,63.0,1.0,0.10000000000000007,72.07198931249954,14496
0.06827929189183465,0.0029217404336538116,64.0,4.0,0.10000000000000067,76.17438963231885,14853
0.06806342959596887,0.0030272350541819307,65.0,2.0,0.10000000000000055,75.00564035452268,15162
0.07070335500726574,0.0029617801860629908,66.0,1.0,0.10000000000000013,72.6697267313088,15371
0.06663534513804142,0.0031103986757076577,67.0,1.0,0.10000000000000021,72.0696889305316,15594
0.06658080305621727,0.0029487223265648884,68.0,3.0,0.10000000000000045,73.99775234053703,15871
0.06687799870829891,0.0031462855738397964,69.0,2.0,0.10000000000000042,74.14005167914672,16141
0.0694280262167812,0.0028283584226317486,70.0,1.0,0.10000000000000021,74.02631289236436,16364
0.06798329637651307,0.002899391304308288,71.0,2.0,0.10000000000000073,77.98460510993822,16750
0.06168514960612434,0.002760742413922699,72.0,1.0,0.10000000000000034,72.2295388863233,17001
0.06227459220074806,0.0025353992378393956,73.0,1.0,0.10000000000000028,73.46759687142918,17239
0.0626438065541745,0.0026820936743901574,74.0,2.0,0.1000000000000006,73.0706675334912,17570
0.06705183816587397,0.0025616851775778523,75.0,1.0,0.10000000000000009,71.92455827250033,17773
0.06276636218466747,0.002435900755910759,76.0,1.0,0.10000000000000014,73.80904633925127,17984
0.06389298782510272,0.0025521684625438587,77.0,4.0,0.1000000000000005,73.4470528659002,18279
0.06954085466609079,0.002972012326081088,78.0,1.0,0.10000000000000031,74.84348958798023,18522
0.06558478325765965,0.0025491570591713816,79.0,2.0,0.10000000000000026,73.33270692812302,18754
0.0701939023830751,0.0026492061385593106,80.0,2.0,0.10000000000000056,74.73365713029763,19070
0.06709282027155745,0.002644667993687714,81.0,3.0,0.10000000000000098,77.8445752356621,19682
0.06533287548674988,0.0027612666783030505,82.0,1.0,0.10000000000000038,72.32231486788857,19942
0.06661008288675534,0.0023855972282407663,83.0,2.0,0.10000000000000085,69.26656343592936,20421
0.06510347141397382,0.0023610093514591047,84.0,1.0,0.1000000000000007,75.87543622999702,20794
0.06271540856603801,0.00228987792206028,85.0,1.0,0.10000000000000013,72.16703712997301,21003
0.06312624466924519,0.0021883704963222366,86.0,1.0,0.10000000000000049,76.09348568010718,21292
0.059520204964624304,0.0023625722222807488,87.0,4.0,0.10000000000000071,75.96521675637811,21673
0.0662887031774993,0.0023230286090456624,88.0,3.0,0.10000000000000052,74.65268963843243,21971
0.06687562869718441,0.002142537940543438,89.0,2.0,0.10000000000000044,73.92010628583492,22244
0.06362601712122153,0.0023120379518645007,90.0,5.0,0.10000000000000069,75.92920170668116,22610
0.0652889587419509,0.0023537590751521514,91.0,4.0,0.10000000000000046,74.1252836085676,22893
0.07016727463299528,0.0024126735067319708,92.0,1.0,0.10000000000000019,72.94590133265575,23111
